"click","device","ad_position","user_segment","pages_viewed","time_on_site","topic_match","past_ctr_hi"
0,"desktop","bottom","new",5,50,1,0
0,"mobile","middle","returning",6,37,0,0
1,"mobile","top","new",6,133,1,0
1,"mobile","middle","returning",3,24,1,1
1,"mobile","middle","returning",8,25,1,1
1,"desktop","top","returning",5,29,1,1
0,"mobile","top","returning",7,64,1,0
1,"desktop","top","returning",4,66,1,0
0,"mobile","top","returning",4,52,1,0
0,"desktop","middle","returning",5,50,1,0
1,"desktop","top","returning",6,90,1,0
0,"mobile","top","returning",6,35,0,0
0,"desktop","top","returning",6,64,0,0
1,"mobile","middle","new",3,62,1,1
1,"mobile","top","returning",7,47,1,0
0,"mobile","middle","returning",5,74,0,0
0,"mobile","middle","returning",6,99,0,1
0,"desktop","middle","returning",1,52,1,0
0,"desktop","top","returning",5,47,1,0
0,"mobile","top","returning",5,176,1,0
0,"mobile","bottom","returning",4,62,0,0
0,"mobile","top","new",7,17,0,0
1,"mobile","top","returning",4,88,0,0
1,"desktop","middle","returning",8,101,1,1
1,"desktop","top","new",4,62,1,1
1,"mobile","middle","new",5,132,0,1
0,"mobile","top","returning",4,51,0,0
0,"mobile","middle","new",6,70,1,0
0,"mobile","top","new",6,41,0,0
1,"mobile","middle","new",6,58,0,1
0,"desktop","bottom","returning",3,42,1,0
0,"mobile","middle","returning",3,29,1,0
0,"desktop","top","new",5,65,0,0
0,"desktop","bottom","new",4,29,0,0
0,"mobile","middle","new",4,63,0,0
1,"mobile","middle","returning",7,118,1,1
0,"desktop","top","new",6,53,0,0
0,"desktop","middle","returning",9,22,0,0
1,"mobile","bottom","returning",6,59,0,1
0,"mobile","middle","new",5,57,1,0
0,"mobile","middle","returning",2,45,1,0
0,"mobile","top","new",7,168,0,0
0,"desktop","top","returning",3,48,0,0
1,"mobile","middle","returning",8,149,1,0
1,"mobile","middle","new",9,53,1,1
1,"mobile","top","returning",3,69,1,1
0,"mobile","top","returning",3,61,0,0
0,"desktop","middle","returning",7,51,1,1
0,"mobile","middle","new",5,43,0,0
0,"mobile","top","new",7,45,0,0
0,"desktop","top","returning",7,45,1,1
1,"mobile","top","new",5,77,0,1
1,"mobile","middle","returning",3,56,1,1
1,"mobile","top","new",8,60,0,1
0,"desktop","bottom","returning",4,66,0,0
0,"mobile","top","new",7,65,0,0
0,"mobile","bottom","returning",7,37,0,0
0,"desktop","top","returning",1,62,0,0
1,"mobile","middle","returning",1,47,1,1
1,"mobile","middle","returning",3,63,0,0
0,"mobile","middle","returning",8,44,0,0
0,"desktop","top","returning",4,56,0,0
1,"desktop","middle","returning",4,61,1,0
1,"mobile","middle","returning",4,229,1,1
0,"mobile","middle","returning",1,27,1,0
0,"mobile","middle","returning",8,72,0,0
1,"mobile","middle","returning",7,64,1,1
1,"mobile","top","new",5,50,1,0
0,"desktop","middle","new",2,46,0,1
1,"mobile","top","returning",8,67,0,0
0,"mobile","middle","returning",6,81,0,0
0,"desktop","top","returning",6,59,0,0
1,"mobile","middle","returning",7,34,1,1
0,"mobile","top","returning",5,98,0,0
0,"desktop","middle","returning",6,82,1,0
0,"desktop","bottom","returning",5,47,0,0
0,"desktop","middle","new",7,93,0,0
1,"desktop","middle","returning",6,74,1,1
0,"mobile","middle","new",6,56,0,0
1,"desktop","top","new",6,79,0,1
0,"desktop","top","returning",4,55,0,0
0,"desktop","top","returning",6,35,0,0
0,"mobile","middle","returning",7,64,0,0
0,"desktop","top","returning",6,208,1,0
0,"mobile","middle","returning",3,73,1,0
0,"mobile","middle","returning",4,53,0,0
0,"desktop","top","new",4,88,1,0
0,"mobile","middle","new",7,51,0,0
0,"mobile","bottom","new",6,36,1,1
0,"desktop","top","returning",4,42,0,0
0,"mobile","top","new",7,112,0,0
0,"desktop","top","returning",6,114,1,0
0,"desktop","bottom","returning",5,53,0,0
1,"mobile","middle","new",5,134,1,0
0,"mobile","top","returning",2,48,0,0
1,"desktop","middle","returning",11,87,1,1
0,"desktop","top","returning",4,20,1,0
0,"mobile","bottom","returning",5,72,0,0
1,"mobile","middle","new",4,167,1,0
0,"mobile","top","returning",6,25,0,0
0,"desktop","top","returning",6,44,0,0
0,"mobile","top","new",4,163,1,0
1,"desktop","top","returning",4,68,1,0
0,"mobile","middle","new",1,140,0,0
0,"mobile","bottom","returning",8,81,0,1
1,"mobile","top","new",4,179,1,0
1,"mobile","top","returning",4,65,1,0
1,"mobile","middle","new",6,61,1,0
0,"mobile","top","returning",4,23,0,0
0,"mobile","top","new",4,38,0,0
0,"desktop","top","new",1,51,0,0
0,"mobile","middle","returning",4,107,0,0
0,"mobile","top","returning",2,61,0,0
0,"mobile","top","returning",7,123,0,0
0,"desktop","middle","new",5,179,1,1
0,"mobile","middle","returning",5,93,0,0
0,"mobile","top","new",8,75,0,0
0,"mobile","top","returning",1,32,1,0
1,"mobile","top","new",4,111,0,1
0,"desktop","bottom","new",5,166,0,0
0,"desktop","top","returning",7,57,1,0
1,"desktop","top","new",3,59,1,1
0,"mobile","middle","returning",4,106,1,0
1,"desktop","top","returning",4,63,1,1
0,"mobile","top","returning",6,30,0,0
0,"mobile","bottom","returning",5,38,0,0
0,"desktop","top","returning",6,121,1,1
0,"desktop","middle","returning",4,144,0,0
1,"mobile","top","returning",4,58,1,0
1,"mobile","top","new",5,99,0,1
1,"desktop","top","returning",5,31,0,0
0,"desktop","middle","returning",3,58,1,1
1,"mobile","middle","returning",8,55,1,1
0,"mobile","top","returning",8,75,1,0
0,"desktop","bottom","new",5,51,0,1
0,"mobile","middle","returning",5,56,0,1
0,"mobile","top","returning",4,70,0,0
0,"mobile","bottom","returning",6,41,0,0
0,"desktop","top","returning",2,40,0,0
1,"mobile","top","returning",6,102,0,0
0,"mobile","top","returning",1,41,0,0
0,"desktop","middle","returning",3,115,1,1
1,"desktop","middle","returning",9,32,1,1
0,"desktop","bottom","new",5,59,1,0
0,"desktop","middle","returning",4,23,0,0
1,"mobile","top","returning",5,72,1,1
0,"mobile","middle","returning",4,75,1,0
0,"desktop","top","new",7,92,0,0
0,"mobile","middle","returning",5,41,1,0
0,"mobile","middle","new",6,19,0,1
1,"mobile","middle","new",9,56,1,1
0,"desktop","middle","new",8,32,0,0
0,"desktop","middle","returning",4,58,0,0
1,"mobile","middle","returning",5,107,1,1
1,"mobile","top","returning",7,92,1,0
0,"mobile","middle","returning",3,113,1,0
0,"mobile","top","new",3,82,1,0
0,"mobile","middle","new",6,70,0,0
0,"desktop","top","new",8,152,1,0
0,"desktop","middle","returning",4,77,0,1
1,"mobile","top","returning",5,88,1,0
0,"mobile","top","returning",2,102,0,0
0,"desktop","top","returning",7,55,0,1
0,"desktop","middle","returning",4,51,0,0
0,"desktop","middle","returning",6,34,0,0
0,"mobile","bottom","returning",3,67,0,1
1,"mobile","top","returning",4,92,1,1
1,"mobile","top","returning",9,52,1,0
0,"mobile","top","new",9,82,1,0
1,"mobile","top","returning",3,69,1,1
0,"desktop","middle","new",7,82,0,0
1,"mobile","middle","returning",3,48,1,0
0,"mobile","middle","new",4,56,1,0
0,"desktop","bottom","new",7,53,0,0
1,"desktop","middle","new",5,66,0,0
0,"desktop","top","new",8,83,1,1
1,"mobile","middle","returning",7,57,1,1
1,"mobile","middle","new",2,28,1,1
1,"mobile","top","returning",3,50,1,0
1,"mobile","top","returning",3,36,1,1
0,"desktop","top","new",7,46,0,0
1,"mobile","top","returning",4,76,1,0
1,"mobile","top","returning",3,77,0,0
0,"desktop","top","new",4,144,0,0
0,"mobile","top","returning",3,59,1,0
1,"desktop","bottom","returning",3,50,1,1
1,"desktop","top","new",7,67,0,1
0,"desktop","bottom","new",3,44,0,1
0,"mobile","bottom","new",2,90,0,0
1,"desktop","top","returning",7,77,1,0
0,"desktop","middle","new",8,75,0,0
1,"mobile","middle","new",8,111,1,1
0,"mobile","top","new",4,146,0,0
0,"desktop","middle","returning",7,54,1,0
0,"desktop","middle","returning",4,120,0,1
1,"mobile","top","returning",6,75,1,1
0,"mobile","middle","returning",3,149,0,0
0,"desktop","middle","new",7,150,1,0
1,"mobile","top","returning",2,103,0,1
0,"mobile","top","returning",3,154,0,0
0,"mobile","top","returning",2,64,1,0
1,"mobile","top","returning",8,35,0,0
0,"mobile","top","returning",1,62,1,0
1,"mobile","middle","returning",6,32,1,0
1,"desktop","top","returning",7,75,1,0
0,"desktop","top","returning",8,61,1,0
0,"desktop","middle","returning",9,67,1,0
0,"mobile","top","returning",2,41,0,0
0,"desktop","middle","returning",7,74,0,0
0,"desktop","bottom","new",2,93,0,0
0,"mobile","top","returning",5,60,0,0
0,"mobile","middle","returning",7,66,0,0
0,"mobile","middle","returning",4,51,0,0
0,"desktop","bottom","returning",5,61,1,1
1,"mobile","top","new",9,44,1,0
1,"desktop","middle","returning",5,40,1,1
0,"mobile","bottom","new",4,71,1,0
0,"mobile","top","new",6,38,1,0
0,"desktop","top","new",3,35,0,0
0,"mobile","top","returning",5,76,0,0
0,"mobile","middle","new",7,88,1,0
0,"desktop","top","new",3,99,0,0
0,"mobile","bottom","returning",8,38,0,0
1,"desktop","top","returning",7,152,0,0
0,"mobile","bottom","returning",5,60,0,1
1,"mobile","middle","new",6,101,1,0
0,"mobile","top","new",8,31,0,0
0,"desktop","middle","new",2,94,0,0
0,"desktop","middle","new",6,81,0,0
0,"desktop","middle","returning",2,84,1,0
0,"mobile","top","new",4,163,1,0
1,"mobile","top","new",8,86,0,1
0,"mobile","middle","returning",6,96,0,0
0,"desktop","middle","returning",9,70,0,1
1,"desktop","top","returning",6,71,1,0
1,"mobile","top","returning",7,80,0,1
0,"desktop","middle","returning",1,87,1,0
1,"desktop","top","returning",2,43,0,1
0,"desktop","middle","returning",6,79,1,0
0,"desktop","top","new",1,52,0,0
0,"mobile","bottom","new",4,34,0,1
0,"desktop","middle","returning",4,64,1,0
0,"desktop","top","returning",6,32,0,0
0,"mobile","middle","new",5,54,0,0
0,"mobile","middle","returning",7,75,0,0
0,"desktop","top","returning",4,39,0,1
1,"mobile","top","new",5,35,1,1
1,"desktop","top","returning",2,140,1,0
0,"mobile","middle","returning",6,78,0,0
0,"desktop","middle","new",3,56,1,0
0,"desktop","top","new",6,125,1,0
0,"desktop","middle","returning",10,45,1,1
0,"mobile","middle","returning",5,87,0,0
1,"mobile","top","new",6,57,1,0
1,"desktop","top","returning",7,88,1,1
0,"mobile","top","new",6,85,1,0
0,"desktop","middle","new",8,98,0,1
0,"mobile","top","new",3,76,0,1
0,"mobile","top","returning",1,92,0,0
1,"mobile","top","returning",6,41,1,1
1,"mobile","middle","new",5,115,1,0
0,"desktop","top","new",4,27,1,0
0,"mobile","bottom","new",5,25,1,0
0,"mobile","top","returning",3,45,0,1
1,"mobile","bottom","returning",3,69,0,1
0,"mobile","top","new",7,73,1,0
1,"mobile","middle","new",7,113,1,0
0,"desktop","bottom","returning",5,113,0,0
0,"desktop","top","returning",8,50,0,1
0,"mobile","top","new",6,92,0,0
0,"mobile","middle","new",6,85,0,0
0,"mobile","middle","new",1,121,0,1
0,"mobile","top","returning",7,67,0,0
0,"mobile","middle","new",8,84,0,0
1,"mobile","top","returning",5,53,0,0
0,"mobile","middle","new",5,71,0,0
0,"desktop","top","new",5,46,0,0
1,"desktop","top","new",5,27,1,1
1,"desktop","top","returning",2,117,1,0
1,"mobile","middle","new",3,93,1,1
0,"mobile","top","returning",7,57,1,0
0,"mobile","middle","returning",5,39,0,0
0,"mobile","top","new",4,32,0,0
0,"desktop","bottom","returning",6,54,1,0
0,"mobile","middle","new",7,85,0,0
0,"mobile","middle","new",3,93,0,1
0,"desktop","bottom","new",5,65,0,1
1,"desktop","top","returning",4,52,1,1
0,"desktop","bottom","new",6,140,0,1
0,"desktop","bottom","returning",8,61,0,0
0,"mobile","middle","returning",7,70,0,0
0,"desktop","top","new",6,49,0,0
1,"mobile","middle","new",5,80,0,1
1,"mobile","middle","returning",4,93,1,0
0,"desktop","middle","new",1,88,1,0
0,"desktop","bottom","new",3,83,1,0
0,"mobile","bottom","returning",5,129,1,1
0,"desktop","middle","returning",2,88,0,0
1,"mobile","bottom","returning",6,45,1,0
0,"desktop","middle","new",6,46,1,0
0,"desktop","top","returning",3,49,1,0
1,"desktop","top","new",5,52,0,1
1,"mobile","middle","new",6,166,0,1
0,"mobile","top","returning",3,50,0,0
0,"mobile","top","new",1,67,0,0
0,"mobile","top","returning",6,89,0,0
0,"mobile","top","returning",7,57,1,0
0,"mobile","middle","new",9,128,1,0
0,"mobile","bottom","returning",6,35,1,0
0,"desktop","middle","returning",2,122,1,0
1,"mobile","middle","returning",3,101,1,1
0,"mobile","top","new",4,209,0,0
0,"mobile","middle","new",7,62,0,0
0,"mobile","middle","returning",6,77,0,0
1,"mobile","middle","new",5,141,1,0
0,"desktop","bottom","new",3,32,0,0
0,"desktop","top","returning",6,63,0,0
0,"mobile","middle","new",7,66,0,0
1,"desktop","top","returning",7,55,0,0
0,"desktop","top","returning",2,103,0,0
0,"mobile","middle","new",7,57,1,0
0,"desktop","top","new",2,50,0,1
0,"desktop","top","returning",6,82,1,0
1,"mobile","top","returning",7,61,1,0
0,"mobile","top","returning",4,79,0,0
0,"mobile","bottom","new",7,31,1,1
0,"desktop","top","new",4,71,1,0
0,"mobile","top","returning",6,118,1,0
0,"mobile","top","new",10,44,0,0
0,"mobile","top","returning",5,24,1,0
1,"mobile","middle","returning",3,89,0,1
0,"desktop","bottom","new",4,26,1,0
0,"desktop","top","returning",4,59,1,0
0,"desktop","bottom","new",7,136,1,1
1,"mobile","bottom","returning",3,43,1,0
1,"mobile","top","new",4,35,1,1
0,"desktop","top","returning",7,74,0,1
0,"desktop","middle","new",5,80,0,0
1,"desktop","top","returning",10,61,0,1
0,"desktop","top","new",5,80,0,1
0,"mobile","middle","new",4,77,0,0
0,"mobile","top","returning",3,136,0,0
0,"mobile","top","returning",8,111,0,0
0,"mobile","middle","new",3,107,0,0
0,"mobile","middle","returning",5,49,1,1
1,"desktop","top","returning",4,30,1,1
0,"desktop","middle","new",7,62,1,1
1,"mobile","middle","new",6,37,1,1
0,"mobile","top","returning",5,114,0,1
1,"mobile","top","returning",8,50,1,0
0,"mobile","top","new",2,60,0,0
0,"desktop","middle","returning",5,180,0,1
0,"desktop","middle","returning",2,69,1,0
1,"desktop","top","returning",5,38,1,0
0,"mobile","bottom","returning",7,110,0,1
1,"mobile","top","returning",6,26,1,1
1,"mobile","top","returning",3,123,1,1
0,"desktop","middle","new",4,158,0,0
0,"mobile","top","returning",4,18,0,0
1,"mobile","top","returning",4,53,0,1
0,"mobile","middle","returning",5,65,0,0
1,"mobile","top","returning",6,67,0,1
0,"mobile","top","new",3,86,0,0
0,"mobile","top","new",4,69,0,0
0,"desktop","bottom","returning",8,57,0,0
0,"desktop","top","returning",7,65,1,0
0,"mobile","top","returning",7,89,1,0
1,"mobile","top","returning",8,52,0,1
0,"mobile","middle","returning",6,45,0,0
1,"desktop","middle","returning",7,95,0,1
1,"mobile","bottom","returning",4,84,1,0
0,"desktop","top","returning",3,42,0,0
0,"mobile","middle","returning",3,129,0,0
1,"mobile","middle","returning",3,43,1,1
0,"mobile","bottom","returning",2,58,0,0
1,"mobile","bottom","returning",7,77,1,0
0,"mobile","top","returning",4,73,0,0
0,"mobile","top","returning",1,39,1,0
0,"mobile","top","new",3,51,0,1
1,"mobile","top","returning",3,137,1,0
0,"mobile","middle","new",1,41,1,0
0,"desktop","top","returning",6,55,0,0
1,"mobile","top","returning",5,74,1,0
0,"desktop","middle","returning",1,65,0,0
1,"mobile","top","returning",8,50,0,1
0,"mobile","middle","returning",4,45,0,0
1,"mobile","bottom","returning",4,39,1,0
1,"desktop","top","new",4,59,1,0
0,"mobile","middle","returning",1,109,1,0
1,"mobile","middle","returning",6,153,1,1
0,"mobile","middle","new",5,113,0,0
1,"mobile","top","returning",4,47,1,0
0,"desktop","top","new",6,117,1,1
0,"desktop","middle","new",6,76,0,0
0,"mobile","top","returning",4,60,0,0
0,"desktop","middle","new",4,36,1,0
0,"mobile","top","new",2,63,0,0
1,"mobile","top","new",11,58,1,0
0,"mobile","top","returning",3,113,1,1
0,"mobile","middle","returning",4,94,1,0
1,"mobile","middle","new",8,120,0,1
0,"desktop","middle","returning",6,48,0,0
0,"mobile","top","returning",2,32,0,0
0,"desktop","top","returning",6,43,1,0
0,"mobile","top","new",4,56,1,0
1,"desktop","top","new",5,49,0,1
1,"mobile","bottom","returning",7,65,1,1
0,"mobile","top","new",3,200,1,0
1,"desktop","middle","returning",3,21,1,1
0,"desktop","bottom","returning",5,69,0,0
1,"mobile","middle","returning",2,75,0,1
0,"desktop","top","returning",5,66,0,0
0,"mobile","middle","new",2,52,1,0
0,"mobile","middle","returning",3,49,0,0
0,"desktop","middle","returning",9,115,0,0
0,"mobile","top","new",6,74,0,0
1,"desktop","top","returning",5,93,1,1
0,"mobile","top","returning",3,37,0,0
0,"mobile","bottom","returning",7,70,0,1
0,"desktop","top","new",3,29,1,0
1,"desktop","top","new",4,70,1,0
0,"mobile","top","returning",3,53,0,0
0,"mobile","top","returning",4,117,0,1
0,"desktop","middle","returning",7,77,0,0
0,"mobile","middle","new",4,115,0,1
0,"mobile","top","returning",8,143,0,0
0,"mobile","middle","returning",5,96,0,1
1,"desktop","bottom","new",5,80,1,0
0,"mobile","middle","returning",2,61,0,0
0,"mobile","top","returning",6,31,1,1
0,"desktop","middle","returning",5,68,0,0
1,"mobile","top","returning",6,78,1,0
0,"mobile","top","returning",3,66,0,0
1,"mobile","top","new",8,25,1,1
1,"mobile","top","returning",6,55,0,0
1,"mobile","top","returning",3,66,1,0
0,"mobile","top","new",5,60,0,0
0,"mobile","top","new",5,70,0,0
0,"desktop","middle","returning",6,181,0,0
1,"mobile","top","new",2,22,1,1
0,"desktop","top","new",7,39,0,1
1,"mobile","top","returning",3,105,0,1
0,"mobile","middle","new",4,77,0,1
1,"mobile","middle","returning",6,53,1,1
0,"mobile","bottom","returning",4,36,1,0
1,"desktop","top","returning",5,70,1,0
1,"desktop","top","new",3,61,1,0
1,"mobile","top","returning",3,30,1,0
0,"mobile","middle","returning",6,43,0,1
1,"mobile","middle","returning",7,81,1,0
0,"mobile","top","returning",3,40,0,1
1,"mobile","top","new",4,85,0,1
0,"mobile","middle","new",4,93,0,1
1,"desktop","top","returning",2,62,1,0
1,"mobile","middle","returning",5,68,1,0
1,"mobile","middle","returning",5,75,0,1
1,"desktop","top","returning",5,87,0,0
0,"mobile","top","new",4,32,1,0
0,"desktop","middle","returning",6,39,1,0
0,"mobile","bottom","returning",10,43,0,0
0,"desktop","middle","new",1,107,0,1
0,"desktop","middle","new",1,261,0,0
1,"desktop","top","new",6,97,1,1
0,"mobile","top","returning",8,99,0,0
0,"mobile","middle","new",2,23,0,0
0,"desktop","middle","returning",5,38,0,0
0,"mobile","bottom","returning",7,51,0,0
1,"desktop","top","returning",7,68,1,0
0,"desktop","top","new",5,52,0,1
0,"mobile","middle","new",5,103,0,0
0,"desktop","top","returning",6,72,1,0
0,"mobile","bottom","returning",5,25,1,0
0,"mobile","bottom","returning",8,59,0,0
0,"mobile","top","new",4,39,0,0
1,"mobile","top","returning",4,63,1,0
0,"desktop","middle","returning",7,129,1,0
0,"mobile","bottom","returning",6,44,1,1
0,"desktop","top","returning",8,114,1,0
0,"desktop","top","returning",1,42,0,0
0,"mobile","top","returning",5,48,1,0
0,"mobile","top","new",4,75,1,0
1,"desktop","top","returning",4,64,1,0
1,"mobile","top","returning",7,231,0,0
0,"desktop","middle","new",2,29,1,0
0,"mobile","bottom","returning",5,71,0,0
0,"mobile","top","returning",7,140,0,0
0,"mobile","bottom","new",6,64,0,0
0,"mobile","top","returning",1,66,0,1
0,"desktop","middle","new",4,103,1,0
0,"mobile","bottom","returning",3,55,1,0
0,"mobile","middle","returning",3,81,1,0
0,"mobile","middle","returning",3,159,0,0
0,"desktop","top","returning",6,78,0,1
0,"desktop","middle","new",3,70,0,0
1,"mobile","middle","new",7,37,0,1
0,"desktop","top","returning",5,58,1,0
0,"mobile","top","returning",3,45,1,0
1,"desktop","bottom","returning",5,46,0,0
1,"mobile","top","returning",7,82,1,0
0,"desktop","top","new",6,107,0,1
1,"mobile","bottom","returning",7,37,1,1
1,"mobile","middle","returning",6,45,1,1
0,"mobile","top","returning",5,26,1,0
0,"mobile","middle","new",1,62,0,0
0,"mobile","top","returning",7,120,0,0
0,"mobile","top","returning",2,67,0,0
0,"desktop","middle","returning",2,77,1,0
1,"mobile","top","returning",6,46,1,0
0,"mobile","top","new",6,33,1,0
0,"mobile","top","new",6,71,0,0
0,"mobile","middle","returning",8,33,0,0
0,"mobile","top","returning",7,39,1,0
0,"desktop","top","returning",4,78,1,0
1,"desktop","top","new",3,78,1,1
1,"desktop","top","new",8,69,0,1
0,"desktop","top","new",4,101,0,0
0,"desktop","top","new",5,60,0,0
0,"desktop","top","returning",7,75,1,0
0,"desktop","middle","returning",4,43,1,0
0,"mobile","middle","new",4,37,1,0
0,"desktop","middle","new",3,72,1,0
0,"mobile","bottom","new",7,39,0,0
0,"mobile","top","returning",3,95,0,0
0,"desktop","middle","returning",1,27,0,0
0,"mobile","middle","new",3,106,0,0
0,"mobile","top","returning",5,50,0,0
0,"mobile","bottom","returning",3,125,0,1
1,"desktop","top","new",6,49,1,0
0,"mobile","top","returning",6,65,0,0
0,"desktop","top","returning",2,39,0,0
0,"desktop","middle","returning",4,58,0,1
1,"mobile","top","returning",7,174,1,1
0,"mobile","top","new",6,179,1,1
0,"mobile","top","returning",5,37,0,1
1,"desktop","top","returning",1,68,1,1
0,"mobile","middle","returning",5,93,1,0
0,"mobile","middle","returning",8,154,1,1
0,"mobile","top","new",8,70,1,0
0,"mobile","middle","new",4,144,0,0
0,"mobile","bottom","returning",7,89,1,1
0,"mobile","middle","new",7,50,0,0
1,"mobile","middle","new",8,76,0,1
0,"mobile","top","returning",7,39,1,0
0,"desktop","bottom","returning",2,73,0,0
1,"mobile","bottom","new",7,76,1,0
0,"mobile","top","returning",1,69,1,0
0,"mobile","middle","returning",7,144,0,0
0,"mobile","top","new",8,45,0,0
0,"desktop","top","returning",5,184,0,1
0,"mobile","middle","returning",1,97,1,0
0,"mobile","middle","new",7,70,0,0
0,"mobile","middle","returning",7,41,0,0
0,"mobile","top","new",8,26,0,0
1,"desktop","top","returning",5,36,1,1
0,"mobile","bottom","returning",5,72,0,0
1,"mobile","top","returning",8,49,0,1
0,"mobile","middle","new",6,37,0,0
1,"mobile","top","returning",3,137,1,1
1,"mobile","bottom","returning",6,41,1,1
0,"desktop","top","returning",6,43,0,0
1,"mobile","middle","new",6,47,1,0
0,"mobile","top","new",6,104,1,0
0,"mobile","top","returning",6,55,0,0
0,"mobile","top","returning",6,123,1,0
0,"mobile","middle","returning",4,78,0,1
0,"desktop","bottom","new",8,117,1,0
0,"desktop","top","new",3,54,0,0
0,"mobile","middle","returning",6,39,0,0
0,"desktop","top","new",1,24,0,0
1,"mobile","bottom","returning",5,50,0,1
1,"desktop","top","returning",5,31,0,1
0,"desktop","middle","returning",4,77,0,0
0,"desktop","middle","new",2,53,0,0
0,"mobile","bottom","new",1,56,0,0
0,"mobile","top","returning",5,38,1,0
0,"mobile","middle","new",1,57,0,0
0,"mobile","top","new",5,28,0,0
1,"desktop","top","returning",3,119,1,0
0,"desktop","middle","new",7,44,0,0
0,"desktop","top","returning",7,45,0,1
1,"mobile","top","returning",4,72,1,1
1,"desktop","top","new",7,56,1,1
1,"mobile","middle","returning",9,60,1,0
0,"mobile","middle","new",6,120,0,0
1,"mobile","top","returning",6,27,0,0
0,"desktop","middle","new",4,65,0,0
0,"desktop","top","returning",3,51,1,0
1,"desktop","top","returning",5,84,0,1
0,"mobile","top","returning",7,77,0,0
1,"mobile","top","returning",3,24,1,0
0,"desktop","top","returning",3,32,1,0
0,"desktop","middle","returning",4,53,0,0
0,"mobile","top","new",4,163,0,1
1,"mobile","top","new",5,43,1,0
0,"mobile","middle","new",3,64,1,0
1,"mobile","top","returning",2,102,0,1
0,"mobile","bottom","new",8,263,0,0
0,"mobile","top","returning",6,208,1,0
0,"desktop","middle","new",6,143,0,0
1,"mobile","middle","new",2,72,0,0
0,"mobile","bottom","returning",1,40,1,0
0,"desktop","top","new",7,60,0,0
0,"desktop","top","returning",6,113,0,0
1,"desktop","middle","returning",6,124,1,1
0,"mobile","top","returning",6,61,0,0
1,"desktop","top","returning",7,44,0,1
0,"mobile","middle","new",5,51,0,1
0,"mobile","top","new",2,40,0,0
1,"mobile","middle","returning",5,288,1,0
0,"desktop","middle","returning",8,104,1,1
1,"desktop","middle","returning",4,40,1,0
0,"mobile","top","returning",3,39,0,0
0,"desktop","bottom","new",1,118,0,0
0,"desktop","top","new",6,55,1,0
0,"mobile","bottom","new",6,73,0,1
1,"mobile","top","returning",7,26,0,0
1,"mobile","top","returning",6,57,0,0
0,"mobile","middle","new",7,102,1,1
0,"desktop","top","returning",8,129,0,1
0,"desktop","middle","returning",4,67,0,0
0,"desktop","top","returning",3,27,0,0
0,"desktop","top","returning",7,64,0,0
1,"mobile","top","returning",9,76,0,1
1,"mobile","middle","returning",5,48,0,1
0,"desktop","middle","returning",7,46,0,0
0,"mobile","bottom","new",7,46,1,1
1,"mobile","middle","returning",4,176,1,1
0,"desktop","middle","returning",5,144,1,0
1,"mobile","top","returning",6,57,0,0
0,"mobile","middle","new",6,24,0,0
0,"desktop","middle","returning",4,44,0,0
0,"mobile","middle","returning",3,49,0,0
1,"mobile","top","new",6,40,0,0
0,"desktop","middle","returning",2,98,0,0
0,"desktop","middle","new",4,56,0,0
0,"desktop","middle","new",7,83,0,0
0,"mobile","middle","returning",4,65,1,0
1,"desktop","top","new",5,30,0,0
1,"desktop","top","new",3,79,1,0
0,"mobile","middle","new",6,61,0,1
1,"desktop","top","returning",6,41,1,0
1,"mobile","middle","returning",7,43,1,1
0,"mobile","top","returning",6,70,1,0
1,"mobile","top","returning",5,22,1,1
0,"desktop","middle","returning",3,34,0,1
0,"mobile","middle","new",4,63,1,0
0,"mobile","top","new",6,51,0,0
0,"desktop","bottom","returning",8,48,1,0
0,"mobile","top","new",6,108,0,0
1,"mobile","top","returning",4,64,1,1
0,"desktop","top","returning",3,86,0,0
0,"desktop","top","returning",4,29,1,0
1,"mobile","top","new",8,103,0,1
1,"mobile","top","new",2,58,1,1
0,"desktop","top","returning",3,52,0,0
0,"desktop","bottom","returning",6,52,1,0
0,"mobile","top","returning",1,91,1,0
0,"mobile","top","new",8,29,1,0
0,"mobile","top","returning",4,21,1,0
0,"mobile","middle","new",5,28,0,0
1,"mobile","top","new",6,120,1,0
0,"mobile","top","returning",11,75,0,0
0,"mobile","middle","new",3,108,0,0
0,"mobile","top","new",4,84,0,0
0,"desktop","bottom","returning",6,212,0,0
1,"desktop","bottom","returning",2,96,0,1
0,"mobile","top","new",5,67,1,0
1,"desktop","middle","returning",5,65,0,1
0,"desktop","middle","returning",5,70,0,0
0,"mobile","bottom","returning",5,133,0,0
0,"mobile","bottom","new",6,163,1,0
0,"mobile","middle","new",4,145,0,1
0,"mobile","top","new",5,67,0,0
0,"mobile","middle","new",7,27,0,0
0,"mobile","top","new",6,31,1,0
0,"mobile","bottom","new",5,40,1,0
0,"desktop","middle","new",5,58,0,1
0,"desktop","middle","returning",10,44,0,0
0,"desktop","top","new",4,35,0,0
0,"desktop","middle","returning",5,60,0,0
0,"desktop","top","new",5,41,1,0
0,"desktop","bottom","new",7,54,0,0
0,"desktop","top","new",5,223,0,1
0,"desktop","bottom","returning",5,32,0,0
0,"mobile","top","new",3,38,0,0
0,"mobile","bottom","returning",8,173,1,1
1,"desktop","middle","new",4,52,0,0
0,"mobile","middle","returning",6,49,0,0
1,"mobile","top","new",7,57,1,0
