"tenure_months","logins_last30","tickets_30d","email_engagement","price_increase_60d","plan_downgrade","region","churn"
25,5,0,0.244886885557535,1,1,"West",0
7,5,1,0.0755955418852043,0,0,"East",0
27,9,0,0.117143919054127,0,0,"West",0
18,20,0,0.460279112555823,1,0,"South",0
28,13,2,0.15532672032012,0,0,"South",1
20,13,1,0.0791310443516402,0,0,"East",0
16,11,0,0.0624744729482723,0,0,"North",0
21,13,1,0.180384612603256,0,1,"East",1
20,15,1,0.360548011761626,0,0,"West",0
37,16,1,0.220736662414793,1,0,"East",0
27,19,0,0.190244958594437,0,0,"West",0
29,8,0,0.272439817451261,1,0,"North",0
9,11,1,0.302040194635638,0,0,"South",0
42,14,1,0.298962904115535,0,0,"South",0
26,16,3,0.2600812012475,0,0,"South",0
14,10,0,0.216765296656277,0,0,"South",0
28,15,1,0.123586520627928,0,0,"North",0
34,9,1,0.260998929589142,0,0,"North",0
7,10,0,0.0857318574429267,0,0,"South",0
44,17,2,0.662576990895697,0,0,"South",0
22,3,0,0.328664743836753,0,0,"South",0
37,13,1,0.0419147824770576,0,0,"West",0
25,17,0,0.09365752038061,0,0,"North",0
20,10,1,0.448696965542951,1,1,"South",0
2,15,1,0.0241723627072202,0,0,"North",0
11,8,0,0.444443057915009,0,0,"West",0
24,13,0,0.350658608894456,0,0,"West",0
34,12,0,0.162137703019463,0,1,"West",0
1,12,1,0.182693630570105,0,0,"East",0
41,6,3,0.0909909664352137,0,0,"West",0
41,11,0,0.103223919739734,0,0,"East",0
10,8,1,0.215751893690217,0,0,"North",0
30,10,0,0.0751977082053207,0,0,"East",0
12,17,1,0.229747629220056,0,0,"North",0
22,9,0,0.185177424472168,0,0,"West",0
35,12,2,0.317680017430877,1,1,"West",0
34,13,0,0.39847138083729,0,0,"South",0
14,11,0,0.340804801715189,0,0,"East",0
19,16,0,0.426170914540536,1,0,"East",0
12,12,0,0.319152811921086,0,0,"North",0
28,13,0,0.173365066077055,1,0,"North",0
5,8,0,0.24078399396492,0,0,"North",0
1,10,0,0.632024275473525,0,0,"West",0
42,9,0,0.38726034428403,1,1,"North",0
51,14,0,0.119288662537842,0,0,"East",0
19,18,0,0.357071459457674,1,0,"South",0
33,10,0,0.591903241614707,0,0,"North",0
24,1,1,0.112488356331505,0,0,"North",0
42,8,1,0.562035571597253,1,0,"South",1
31,7,0,0.0691232049372491,1,0,"North",0
26,18,0,0.246404805175008,0,1,"South",0
2,13,0,0.292874311875918,0,0,"West",0
37,20,0,0.262745460265346,0,1,"West",1
20,14,0,0.152342052040201,0,0,"South",0
7,4,0,0.361833968946367,0,0,"East",0
22,14,0,0.197015348810921,0,0,"East",0
22,8,1,0.0952314181078492,0,0,"East",0
37,12,0,0.353160476484127,0,0,"North",0
10,11,1,0.21253898187896,1,1,"East",0
17,11,1,0.454109879226173,0,0,"East",0
42,10,0,0.529518132556386,1,0,"South",0
40,22,0,0.768216202267106,1,1,"West",0
38,20,0,0.287037097151605,0,0,"West",0
44,8,1,0.319180184239685,1,0,"South",0
26,13,1,0.2123634438678,0,0,"West",0
17,18,0,0.163210255176455,0,1,"North",0
31,18,1,0.0212853487072672,1,0,"South",0
37,8,1,0.100958075392934,0,0,"East",1
53,19,1,0.431910120647074,1,0,"North",0
1,8,0,0.0824700135174981,0,0,"West",1
27,13,1,0.460431150531424,1,0,"North",0
32,13,0,0.206296853786371,0,0,"West",0
23,2,0,0.472280146480458,0,0,"South",0
5,11,2,0.73974042393937,0,0,"South",0
33,1,0,0.129478487151968,0,0,"South",0
15,2,0,0.0331977009008518,0,0,"North",0
30,14,0,0.229340559222683,1,0,"North",0
35,14,1,0.445797296230301,0,0,"East",0
39,17,1,0.515647049541177,0,0,"South",0
5,14,0,0.39455536063323,1,0,"North",0
37,9,0,0.259611399221537,0,0,"East",0
15,8,1,0.518183564329753,0,0,"South",0
9,16,0,0.214406213828906,0,0,"West",0
40,19,1,0.322520757846738,1,0,"West",0
38,16,0,0.476171038422063,0,0,"West",0
21,13,1,0.386942233188028,0,1,"North",0
33,12,0,0.280697576352515,0,0,"West",0
14,20,1,0.325892451956453,0,1,"North",0
22,0,0,0.392418259789058,0,0,"North",0
23,17,3,0.180994689703963,0,0,"West",0
21,11,2,0.23720112736417,0,0,"South",0
33,6,1,0.47348464632084,0,0,"South",0
42,16,0,0.207961913631949,0,0,"South",1
19,7,0,0.431030296269129,0,0,"North",0
24,14,1,0.11097878742522,0,0,"South",0
44,13,0,0.504425081185697,0,0,"North",0
20,13,1,0.202405386663365,1,0,"West",0
1,3,0,0.0652961093116962,0,0,"North",0
30,13,2,0.351164418812652,0,0,"North",0
13,10,1,0.337739687019252,1,0,"East",0
12,8,0,0.0676708869900774,0,1,"West",0
41,6,1,0.421799052472154,0,0,"East",0
53,6,0,0.035594442066447,0,1,"West",0
12,8,0,0.155158582502601,0,0,"South",0
36,18,0,0.713996797603695,0,0,"South",0
23,15,0,0.307824955710456,0,0,"West",1
26,13,0,0.302992959931585,0,0,"East",0
39,21,0,0.116238233462555,0,0,"South",0
27,20,0,0.294174100701493,0,0,"South",0
14,17,1,0.312102020953592,0,0,"West",0
18,6,0,0.386657204010256,0,0,"North",0
32,19,0,0.22822618759863,0,0,"North",0
1,11,0,0.255877954985563,0,0,"West",0
37,11,1,0.197196992723761,1,0,"South",0
5,13,1,0.311773117727035,0,0,"East",0
24,12,0,0.1717146642821,1,1,"West",0
22,10,0,0.423714926615407,0,0,"East",0
40,15,0,0.129953352794792,0,0,"West",0
26,10,0,0.0900219880770452,0,0,"South",0
25,9,0,0.268587870940852,1,0,"East",0
32,11,0,0.202162439303267,0,0,"West",0
14,8,0,0.385263510815809,0,0,"South",0
22,13,1,0.0698738511953753,1,0,"South",0
38,12,1,0.341439468129731,0,0,"West",0
32,11,0,0.52367577279631,0,0,"North",0
9,14,0,0.137915420031479,0,0,"South",0
32,3,1,0.468355362248956,0,0,"West",0
7,13,1,0.481937169980742,0,0,"West",0
17,17,0,0.419916338105193,1,0,"North",0
39,16,1,0.112757120381191,0,0,"East",0
1,23,1,0.226573217135963,1,0,"West",0
3,9,2,0.355772075342196,1,0,"South",0
40,7,0,0.077728630487036,0,0,"South",1
14,14,0,0.144157167448084,0,0,"West",0
39,4,0,0.39360448019185,0,1,"East",0
22,18,0,0.55030605390598,0,0,"West",0
29,7,1,0.356399926959518,0,0,"South",0
34,14,2,0.195677188186641,1,0,"East",0
16,10,2,0.174214382507369,0,1,"South",0
20,0,0,0.221896330310529,1,0,"West",0
19,13,0,0.446083185412046,0,0,"North",0
58,6,0,0.109240534387793,1,0,"North",0
26,17,0,0.123751291585906,0,0,"North",0
30,0,0,0.211563956605829,0,1,"East",0
20,11,0,0.363571345339723,0,0,"South",0
21,7,0,0.28742574262057,0,0,"South",0
41,18,1,0.390488178059913,0,0,"West",0
20,8,0,0.266203935042025,0,0,"South",1
24,17,2,0.360226801518883,0,0,"East",0
29,10,0,0.0776681625096838,0,1,"East",0
19,13,1,0.297150304036018,0,0,"North",0
48,19,0,0.245810861294552,1,0,"South",0
7,9,1,0.250007625565234,0,0,"West",1
48,21,1,0.176202750580878,0,0,"West",0
20,17,1,0.735586635014195,0,0,"North",0
40,18,1,0.145041993493796,0,0,"East",0
1,1,0,0.232370921097912,0,0,"West",0
35,11,2,0.145375648107195,0,0,"North",0
35,5,0,0.233398901501435,1,1,"West",0
9,16,0,0.390768080707546,0,0,"West",0
15,18,1,0.0265808909604417,0,1,"West",0
26,9,1,0.250065699705069,0,0,"North",0
38,9,1,0.229958763902971,0,0,"South",1
15,4,2,0.107581583692143,0,0,"South",0
21,16,0,0.253959591634976,0,0,"East",0
43,19,0,0.342892167774923,0,0,"West",0
10,4,2,0.340429006226128,0,0,"West",0
35,3,1,0.194597191331609,0,0,"North",1
29,18,1,0.223919992729236,1,0,"West",1
11,19,0,0.0639665738221924,0,0,"South",0
16,14,2,0.187092376082118,0,0,"North",0
33,13,1,0.518339355540078,0,1,"North",0
27,9,1,0.157075519352179,0,0,"South",1
41,14,0,0.272237519742239,0,0,"East",0
17,10,0,0.211960677170209,0,1,"West",0
3,22,0,0.166706932323338,0,0,"South",0
37,10,0,0.620619004827159,0,0,"West",1
17,0,1,0.0459707513111375,0,0,"North",0
25,14,0,0.281522794393264,0,0,"East",0
45,6,0,0.252416714973884,0,1,"West",0
21,16,0,0.653444506436871,0,0,"North",0
43,4,0,0.27389710659751,0,0,"South",0
11,11,0,0.539241270230668,0,1,"South",0
35,14,0,0.335883635699506,0,0,"North",0
27,11,0,0.145519827591304,1,0,"North",0
15,2,0,0.36870420321563,1,0,"South",0
9,5,1,0.112046166037086,0,0,"East",0
25,8,0,0.102816493272905,0,0,"West",0
27,20,0,0.59030431562031,0,0,"North",0
27,11,1,0.330334431415645,0,0,"North",0
30,18,0,0.0652575655816391,0,0,"North",0
18,13,0,0.177648689427973,0,1,"South",0
18,10,0,0.424568430529667,0,0,"West",0
27,18,0,0.345305285142877,0,0,"North",0
18,6,1,0.204209598873206,0,0,"West",1
39,19,0,0.13109222015821,0,0,"East",0
26,17,2,0.234663171140018,0,1,"East",0
17,14,1,0.503680857460511,0,0,"North",1
2,15,1,0.184606276556817,0,0,"East",0
16,13,0,0.518601757510135,0,0,"South",0
49,10,2,0.436056794077171,1,0,"East",0
17,10,3,0.23605798050758,0,1,"West",0
14,9,0,0.0480680673702891,1,0,"North",1
32,18,0,0.146978534843569,0,0,"North",0
29,15,0,0.435946155496762,0,0,"West",1
33,11,1,0.126064327212232,1,0,"West",0
21,6,1,0.335777534330905,0,0,"North",0
37,14,2,0.213154885534586,1,0,"East",0
10,7,1,0.185224504886341,0,0,"East",0
23,8,0,0.112927245121856,0,0,"South",1
16,22,1,0.155107946864576,1,0,"South",0
32,5,1,0.433457853314112,0,0,"West",0
26,8,0,0.104152837663717,0,0,"West",0
37,9,0,0.163562360694126,0,0,"South",0
49,9,0,0.201274422503609,0,0,"South",0
26,6,0,0.152218728240674,0,0,"South",0
18,11,1,0.201846590826542,1,0,"South",0
14,7,1,0.363061948307239,0,0,"East",0
21,19,0,0.230817883706225,0,0,"North",0
23,13,1,0.0817756791080079,1,0,"South",0
48,16,1,0.26251205507938,0,0,"North",0
10,5,0,0.448511220576614,0,1,"East",0
11,12,0,0.110192657282833,0,0,"North",0
19,15,2,0.197528211138048,0,0,"North",0
31,12,0,0.378789021236198,0,0,"East",0
34,12,0,0.0822219748215314,0,0,"North",0
13,7,2,0.0361542760472951,0,0,"East",0
26,9,0,0.230558847189329,0,1,"North",0
23,10,0,0.150973343970044,0,0,"North",0
38,8,1,0.082976327902134,0,0,"North",0
37,16,1,0.261590939546358,0,0,"East",0
20,21,0,0.426769865741185,0,0,"West",0
25,19,0,0.232070681403828,0,0,"West",0
32,14,1,0.0391934387026647,0,1,"North",1
4,11,0,0.273700750578777,0,0,"West",0
20,15,1,0.359873024189557,0,0,"West",0
31,8,3,0.243321688580715,1,0,"West",0
18,13,1,0.311999348308213,0,0,"North",0
23,13,0,0.141343100416583,0,0,"West",0
24,0,0,0.165229570632998,0,0,"West",0
15,21,1,0.258939641701749,0,0,"East",0
12,5,1,0.621455327460846,0,0,"South",0
22,0,1,0.086101268957495,0,0,"South",0
20,12,0,0.15235464390123,0,0,"West",0
34,13,0,0.277000247358073,0,0,"North",0
42,12,1,0.0976685697736643,0,0,"South",0
24,13,1,0.087186314592536,0,0,"East",0
29,6,0,0.230954242188314,0,0,"West",0
23,15,0,0.19555969319715,1,0,"South",0
31,19,2,0.213468879192025,1,0,"North",0
27,8,1,0.0745392264767977,0,0,"South",0
27,14,2,0.197192041352145,0,0,"North",0
37,11,0,0.132569937449881,0,0,"East",0
12,12,2,0.407177460428489,1,0,"West",1
41,17,0,0.172524231788347,0,0,"North",0
28,13,2,0.54831294395012,0,0,"South",0
26,22,1,0.175684789023117,0,0,"South",0
17,10,3,0.282457559147172,0,0,"East",0
22,19,0,0.40767050767196,0,0,"North",0
28,10,1,0.222882555848722,0,0,"West",0
1,11,0,0.162440118347301,1,0,"West",0
17,10,0,0.246190297214189,1,0,"North",0
31,13,1,0.0456775180519057,0,0,"East",0
20,14,0,0.246320240584926,0,0,"West",0
14,13,1,0.191666391213641,0,0,"East",0
16,15,1,0.29017625560302,0,0,"West",0
27,8,2,0.062787499994753,0,0,"East",0
4,11,0,0.427812056316441,0,0,"West",0
34,15,4,0.273083536278173,0,0,"West",0
1,17,1,0.115499940129031,0,0,"North",0
18,14,0,0.608055378742603,1,0,"North",0
15,16,1,0.258285920742549,0,0,"West",0
9,16,2,0.0548957188053338,0,0,"South",0
11,15,0,0.686357528096843,1,0,"East",0
27,11,1,0.182842376937697,0,0,"East",0
23,11,1,0.326372537933513,1,0,"West",0
20,15,0,0.706557869050329,0,1,"West",0
1,10,0,0.435284490476352,1,0,"East",0
8,11,0,0.29818779645602,0,0,"South",0
22,12,1,0.342036877083807,0,1,"East",0
13,4,0,0.19226076476975,1,0,"East",0
14,14,1,0.500390740808241,0,0,"East",0
37,15,1,0.175517944599143,0,0,"East",1
26,12,0,0.189528531547204,0,0,"East",0
11,21,1,0.405577770826335,0,0,"East",0
18,11,0,0.131025555720402,0,0,"East",0
21,15,0,0.452016893020165,0,1,"North",0
16,15,2,0.12774768326275,1,0,"East",0
12,16,0,0.219956501399674,1,0,"West",0
23,14,0,0.38035135676369,0,0,"South",0
33,11,0,0.0741847598633238,0,1,"North",0
27,15,1,0.452446482571797,0,0,"North",0
22,13,1,0.149446248590051,0,0,"North",0
29,13,0,0.202534412540824,0,0,"South",0
34,16,2,0.368810323807337,0,0,"West",0
22,16,3,0.542077407971723,0,0,"South",0
29,12,0,0.198776206887104,0,0,"West",0
10,10,1,0.31191803222757,1,0,"East",0
21,19,0,0.0314441944926055,0,0,"West",0
19,12,0,0.0443489811026094,0,0,"West",0
26,10,2,0.149648823191208,0,0,"West",0
28,7,1,0.536262922301693,0,0,"West",0
23,13,0,0.132248948660556,0,0,"West",0
15,14,0,0.127970288284094,0,0,"North",0
13,6,0,0.230454209880708,0,0,"South",0
27,5,1,0.113161197304671,0,0,"North",0
40,13,1,0.420178898985183,0,0,"West",0
15,8,0,0.328092381955187,0,1,"South",0
19,19,3,0.446156348112271,0,0,"West",0
28,6,0,0.132814901316438,1,0,"East",0
17,4,0,0.267556901270228,0,0,"West",0
25,12,1,0.287611451133347,0,0,"North",0
23,14,0,0.376080445450813,1,0,"East",0
15,13,2,0.310381380422343,0,1,"North",0
34,11,0,0.159931310622009,0,0,"North",0
34,14,1,0.456861141151157,0,0,"North",0
36,8,0,0.365067752254236,0,0,"East",0
39,13,1,0.262363171920145,0,0,"East",0
18,8,0,0.207209811543659,0,0,"West",0
18,8,1,0.470505907746374,0,0,"East",0
27,13,1,0.740436963157863,1,0,"South",0
32,14,0,0.201095637106701,0,0,"North",0
20,8,0,0.264240905453591,0,0,"West",0
19,4,1,0.19949666644473,0,0,"South",0
17,7,0,0.322495222972592,0,1,"East",0
42,2,0,0.223071400045587,0,0,"North",0
1,13,1,0.220769183219049,0,0,"South",0
22,15,1,0.204606204406336,0,0,"South",1
24,21,1,0.262897524360646,1,0,"West",0
11,8,1,0.249322708956886,0,0,"North",1
29,10,1,0.444343601116198,0,1,"East",0
1,11,0,0.406052572055919,0,1,"East",0
35,13,0,0.170471001174897,0,0,"East",1
4,8,0,0.206336991849232,0,0,"South",0
1,17,0,0.513852856343861,0,0,"North",0
15,10,0,0.281581043360946,0,0,"West",0
26,17,0,0.397413969065366,1,0,"West",0
16,4,1,0.270141557952747,0,0,"West",0
17,11,0,0.205067483047271,0,0,"South",0
28,14,0,0.438966811302974,0,0,"West",0
11,10,1,0.287136319442325,0,0,"North",0
23,10,0,0.00278877790630725,0,0,"South",0
30,9,1,0.129679527891059,1,0,"East",0
44,13,1,0.24214336587477,0,0,"West",0
30,18,0,0.0675373452638936,0,0,"North",0
45,7,0,0.354068124888166,0,0,"South",0
29,12,0,0.181922873296075,1,0,"West",0
24,10,0,0.447371053303035,0,0,"West",0
1,19,0,0.0484710758085058,0,0,"South",0
9,22,1,0.413271940606014,1,0,"North",0
20,15,0,0.521948954278862,0,0,"South",0
33,12,0,0.167433842416539,0,0,"North",0
20,19,0,0.133655323244287,0,1,"South",0
31,10,0,0.0409819569188239,0,0,"South",0
11,12,0,0.519368781124875,0,0,"East",0
21,17,0,0.262774989931815,1,0,"North",0
27,13,0,0.559675142661795,0,0,"North",0
20,10,1,0.594302101763655,0,0,"North",0
25,13,1,0.306613804609989,0,0,"South",1
16,10,0,0.293897037262204,0,0,"East",0
28,21,1,0.203762896473879,0,1,"South",1
23,10,0,0.103425075574105,0,1,"East",1
23,17,0,0.179759318157347,0,0,"West",0
1,12,0,0.0744415303463784,0,0,"North",0
16,19,0,0.222580806937224,0,0,"West",1
6,17,0,0.144737152037944,0,0,"North",0
5,9,0,0.125161261018884,1,0,"West",0
18,13,2,0.287776398533001,0,0,"West",0
22,11,0,0.411923850968303,1,0,"North",0
27,15,0,0.0318265020017752,0,0,"North",0
37,12,2,0.307029558704112,0,1,"South",0
29,14,0,0.0494249468140818,0,0,"South",0
36,11,1,0.391049149892371,0,1,"West",0
18,17,1,0.454725378458523,1,0,"East",0
20,14,0,0.207141197036151,0,1,"West",0
37,5,1,0.189313396155953,0,0,"East",0
24,12,1,0.621951498858425,0,0,"North",0
4,10,2,0.113572962707809,0,0,"West",0
14,18,0,0.352338456919149,0,0,"South",0
36,6,0,0.395598864743734,0,0,"South",0
17,2,2,0.458415809278252,0,0,"West",0
28,14,0,0.262489210704092,0,0,"West",0
24,17,0,0.318839295130705,0,1,"East",0
18,14,0,0.127535378123432,0,0,"East",0
20,19,2,0.512971473174199,0,0,"North",0
29,17,1,0.181077612917029,0,0,"West",1
27,7,0,0.121441313444783,0,0,"East",0
39,17,2,0.217237437344133,0,0,"North",0
22,9,0,0.15636936733835,0,0,"West",0
13,18,0,0.551904570000672,0,0,"North",0
26,17,0,0.172698230267467,0,0,"West",0
32,12,0,0.25320599174514,0,0,"South",0
51,17,1,0.50922642921258,0,0,"West",0
18,11,0,0.184398613607737,0,0,"North",0
20,17,0,0.333362601451923,0,0,"West",0
35,0,2,0.566878924962453,0,1,"North",0
39,7,0,0.638231034723691,0,0,"East",0
16,13,0,0.240990975329343,0,0,"North",0
32,9,0,0.0639704224097376,0,0,"South",0
17,0,2,0.229211302988864,0,0,"West",0
12,8,2,0.233257720371337,1,0,"East",0
31,20,0,0.279628762531755,0,0,"West",0
25,6,1,0.554745884425994,0,0,"West",0
29,13,0,0.123791467719654,0,0,"West",0
17,10,1,0.0614680330419906,0,0,"South",0
46,12,0,0.467567157745868,1,1,"West",0
32,11,0,0.280051087397235,0,0,"South",0
20,11,1,0.363159306371442,0,0,"East",0
32,11,0,0.0883252988459048,0,0,"South",0
9,1,0,0.163928078469651,0,1,"South",0
22,12,0,0.243292534981453,0,0,"South",0
41,13,0,0.293002574019451,0,0,"North",0
22,14,0,0.184456124143213,0,0,"West",1
35,19,2,0.215472227815659,0,1,"North",0
21,12,0,0.268039109248391,1,0,"South",0
1,13,0,0.0797090599683858,0,0,"South",1
13,5,1,0.284238812486175,0,0,"North",0
27,12,1,0.335092818933363,0,0,"North",0
41,4,0,0.110414786562602,0,0,"North",0
17,22,2,0.0749299081322927,0,0,"South",0
27,10,1,0.198964949612388,0,0,"North",0
12,14,0,0.38568065969405,0,0,"West",0
12,14,2,0.192384952936201,0,0,"South",0
15,5,0,0.215722558425039,0,0,"North",0
40,14,0,0.388846387135508,0,0,"East",0
35,7,0,0.461122334469284,0,0,"West",0
31,14,1,0.189340980687512,0,0,"North",1
37,9,0,0.174352702424107,0,0,"South",0
19,9,1,0.547959176616581,0,0,"South",0
33,14,0,0.331861047678439,0,0,"North",0
27,14,0,0.0953439452566819,0,0,"East",0
11,11,1,0.481441830705696,0,0,"South",0
14,8,1,0.15782224762684,0,0,"West",0
25,13,0,0.253723135003305,0,1,"West",1
26,12,0,0.633313484159128,1,0,"North",0
20,17,0,0.0605955483690762,0,0,"North",0
12,9,0,0.46007921903978,0,0,"East",0
1,11,1,0.348612489840784,1,0,"North",0
29,23,0,0.343438401034022,0,0,"North",0
20,6,0,0.341649468096048,0,0,"North",0
31,14,2,0.228511099770181,1,0,"West",0
5,14,2,0.317511997323694,0,0,"West",0
9,10,1,0.222326434895645,1,0,"South",0
23,8,0,0.338448910300684,0,0,"South",0
7,5,1,0.176891514042337,0,0,"West",0
1,5,0,0.35347330907594,0,1,"West",0
33,11,0,0.131553004414715,0,0,"West",0
35,18,0,0.199316126039274,0,0,"South",0
12,12,1,0.185156854982844,0,0,"North",0
21,20,1,0.577435204694069,1,1,"South",0
10,9,0,0.223106414432979,0,0,"West",0
28,15,1,0.525434154794907,0,0,"South",0
24,13,0,0.274774969199801,1,0,"West",0
14,14,1,0.173123892670653,0,0,"North",0
15,13,0,0.483637943790061,0,0,"South",0
11,16,0,0.172521525400782,0,0,"North",0
29,12,0,0.198913061443008,1,0,"South",0
31,17,0,0.199342114069704,1,0,"East",0
29,14,0,0.517264417969218,0,0,"North",0
14,12,0,0.0863588148422655,0,0,"West",0
3,11,2,0.141946700573206,0,0,"North",1
30,6,0,0.120008280681897,0,0,"East",0
22,9,0,0.0932236014685634,0,0,"North",0
24,11,1,0.324187947703532,0,0,"South",0
36,17,0,0.316547509307024,0,0,"South",0
13,16,0,0.216200532032117,0,0,"East",0
38,8,2,0.193936191827617,0,0,"West",1
19,10,0,0.430016161684156,1,0,"South",0
15,21,1,0.0352298405544831,0,0,"North",0
22,5,0,0.30819348116783,1,0,"West",0
29,13,0,0.489135533117216,1,0,"East",0
22,13,0,0.269679878776132,0,0,"South",0
13,9,0,0.291130967134324,0,1,"West",0
21,5,1,0.231334127393844,0,0,"North",0
1,10,1,0.185639765380382,0,1,"West",0
18,25,0,0.531717641529735,0,0,"South",0
29,11,0,0.303332504757608,0,0,"North",0
22,11,0,0.0994799645056203,0,0,"West",0
32,13,0,0.376325970288573,0,0,"South",0
30,6,1,0.137747492542431,0,0,"West",0
32,16,0,0.0294709970728005,0,1,"South",0
32,16,1,0.262134903370434,0,0,"North",0
3,10,0,0.26602292307196,0,0,"South",0
24,12,2,0.386670354178646,0,0,"North",0
44,9,0,0.504920080110044,0,0,"West",0
18,15,0,0.154944529854971,0,0,"South",0
29,4,0,0.4137957692108,0,0,"East",0
26,11,0,0.301367128540148,1,0,"West",0
31,15,1,0.213316352289638,0,1,"South",0
21,20,1,0.168508094038257,1,0,"East",0
16,7,0,0.308633670365372,0,1,"South",0
25,6,0,0.44179265766226,0,0,"South",0
26,11,0,0.173158034613828,0,0,"South",0
22,12,1,0.200308273235612,0,0,"West",1
24,16,1,0.315589152869512,0,0,"West",0
29,11,1,0.279494388265524,0,0,"West",1
15,9,1,0.198198390343857,1,0,"East",0
38,21,0,0.12583025372097,0,0,"South",0
50,10,0,0.398321975091831,0,0,"West",0
42,16,2,0.236910316473302,1,0,"East",0
19,16,2,0.433214738063838,0,0,"East",0
2,10,1,0.50227112269821,0,0,"South",0
25,20,1,0.133602131546371,1,0,"East",0
35,6,0,0.545538656366793,0,1,"South",0
33,7,1,0.161440930995075,0,0,"West",0
9,18,0,0.250180265703601,1,0,"North",0
11,4,0,0.218577412442944,0,1,"North",0
26,15,1,0.0321101460937843,1,0,"West",0
32,13,0,0.218895801505934,1,0,"North",0
34,16,0,0.0336057881082261,0,1,"North",0
34,16,0,0.0725679987752891,0,0,"West",0
12,9,0,0.327914533052518,1,0,"West",0
8,9,1,0.35821071733839,0,0,"South",0
1,16,0,0.44365812864356,0,0,"North",0
30,16,0,0.17004138341707,0,0,"North",0
34,6,0,0.396861784439308,0,0,"North",1
28,6,0,0.571271523223942,0,0,"West",0
11,7,3,0.201809582600848,1,0,"North",1
43,12,1,0.413712880175852,0,0,"West",0
20,12,0,0.0587155556359619,0,0,"South",0
45,24,1,0.214514804969386,0,0,"East",0
31,15,1,0.284005929045749,0,0,"South",0
38,11,0,0.400021541730162,0,1,"South",0
28,9,0,0.132955329393699,0,1,"North",0
23,9,2,0.236522136082467,0,0,"West",0
12,9,0,0.310108288075845,0,0,"West",0
17,7,0,0.502909165043242,0,0,"East",0
23,13,2,0.473380365275326,0,0,"North",0
27,0,0,0.253609259185161,0,0,"East",0
24,6,0,0.348348248622748,0,0,"South",0
22,17,1,0.34756192167844,0,1,"North",0
26,13,0,0.152830437017184,0,0,"North",0
18,15,1,0.883598460614119,0,0,"East",0
18,9,0,0.329858092106108,0,0,"West",0
7,19,0,0.392862092258195,0,0,"West",0
34,11,0,0.0878925235545576,0,1,"North",0
25,15,1,0.240366491938523,0,0,"West",0
23,12,0,0.251015502508442,0,1,"South",0
15,14,0,0.476512716995514,0,1,"West",0
21,10,0,0.395306375316958,0,0,"North",0
11,18,1,0.246094119190558,1,0,"West",0
11,9,1,0.393149141657766,1,0,"North",0
1,26,0,0.368775111664292,0,0,"West",1
36,11,0,0.541713857436602,0,0,"North",0
26,13,0,0.567793157329599,0,0,"East",0
11,9,2,0.398809709608179,0,0,"South",0
38,16,1,0.106787223992032,0,0,"East",0
31,13,0,0.227262078097485,0,0,"South",0
33,15,1,0.217356083323685,1,0,"North",0
21,16,0,0.244885386779378,0,0,"West",0
19,8,0,0.171807995120726,0,0,"North",0
23,16,0,0.798956145958745,0,0,"South",0
29,6,1,0.263283387111772,0,0,"North",0
34,13,1,0.400143002319732,0,1,"West",0
43,17,0,0.107954282537121,0,0,"East",0
18,4,1,0.4186652883134,0,0,"East",1
12,10,1,0.185155969478304,0,0,"West",0
25,10,0,0.257454112086605,0,0,"South",0
60,2,1,0.145359227102055,0,0,"North",0
19,11,0,0.0309001761714404,0,0,"West",0
38,19,0,0.0814034968940041,0,1,"West",0
21,5,2,0.486055771022165,0,0,"South",0
18,7,0,0.0861211802584034,0,0,"North",0
15,10,1,0.179757974840083,0,0,"North",0
21,12,0,0.12993771455062,0,0,"North",0
44,13,1,0.257338130845478,0,0,"North",0
28,13,0,0.420796380039125,0,0,"North",0
30,11,0,0.222041179755627,1,0,"East",0
34,24,0,0.129477456966198,0,0,"South",0
49,10,0,0.420886721360243,0,0,"North",0
33,5,0,0.309356316069689,0,0,"West",1
7,4,0,0.653574782762188,0,0,"North",1
12,11,1,0.268357005007889,0,0,"West",0
5,9,1,0.53175862086838,0,0,"West",0
1,17,1,0.214757971638078,1,0,"East",0
39,11,0,0.511473884341569,0,0,"East",0
18,12,1,0.307233507509842,0,0,"South",0
29,4,0,0.189616424723592,0,0,"West",0
38,11,1,0.300225267197676,0,0,"East",0
18,11,1,0.336714655960728,0,0,"South",0
22,5,0,0.536323969739869,0,0,"West",0
28,7,1,0.208330331875071,0,0,"North",0
27,8,0,0.278302572551701,0,0,"West",0
15,16,0,0.46528719426515,0,1,"South",0
33,15,0,0.0722500406314661,0,0,"South",0
31,15,0,0.330915156424866,1,0,"East",0
21,19,1,0.33773266430461,0,0,"West",0
9,10,1,0.579724481684804,0,0,"North",0
32,18,0,0.430926229747478,0,1,"South",1
41,11,0,0.467674436319868,0,0,"West",0
41,18,1,0.374541150910809,0,0,"South",0
34,6,0,0.497409962980885,1,0,"North",0
18,9,1,0.312512326643471,0,0,"East",0
18,17,1,0.513989202715641,0,0,"East",0
17,20,1,0.0954674841431573,0,0,"North",1
19,12,0,0.270768413172589,0,0,"West",0
33,10,1,0.215391258508425,0,1,"North",0
27,15,2,0.149168104337124,0,1,"West",0
2,11,0,0.151773186987559,1,0,"West",0
2,12,0,0.175134438484585,0,0,"West",0
24,13,0,0.173751686040932,0,0,"North",0
26,17,0,0.507257917435694,0,0,"West",0
1,7,0,0.442973958674034,0,0,"East",0
